Timestamp,B001 B1 V Power,B040A B40A V Power,B007 B7 V Power,B92 B92 V Power,B142 B142 V Power,B026 B26 V Power,B138 B138 V Power,B126 B126 V Power,B001A B1A V Power,B005 B5 V Power,B075G B75G V Power,B110 B110 V Power,B001B B1B V Power,B072 B72 V Power,Test Building Test Building V Power,B053 B53 V Power,B090 B90 V Power,B131 B131 V Power,B049C B49C V Power,B069 B69 V Power,B068 B68 V Power,B099 B99 V Power,B020 B20 V Power,B088 B88 V Power,B095 B95 V Power,B073 B73 V Power,B064 B64 V Power,B133 B133 V Power,B127 B127 V Power,B075TB B75T2 V Power,B088TH B88TH V Power,B046J B46J V Power,B046F B46F V Power,B013 B13 V Power,B064A B64A V Power,B018 B18 V Power,B018 B18 V Power,B067B B67B V Power,B026C B26C V Power,B047 B47 V Power,B078 B78 V Power,B030 B30 V Power,B052 B52 V Power,B120 B120 V Power,B128 B128 V Power,B050T B50T1T2 V Power,B075TA B75T1 V Power,B075 B75 V Power,B077 B77 V Power,B044 B44 V Power,B029 B29 V Power,B106 B106 V Power,B143 B143 V Power,B003L B3L V Power,B130 B130 V Power,B118 B118 V Power,B046H B46H V Power,B122 B122 V Power,B141 B141 V Power,B012 B12 V Power,B035A B35A V Power,B065 B65 V Power,B048 B48 V Power,B014 B14 V Power,B040 B40 V Power,B077A B77A V Power,B019A B19A V Power,B108 B108 V Power,B038  B38B39 V Power,B089 B89 V Power,B075E B75E V Power,B067C B67C V Power,B066 B66 V Power,B124 B124 V Power,B049A B49A V Power,B013T B13T1 V Power,B016 B16 V Power,B046C B46C V Power,B1A B1A V Power,B071T B71T V Power,B009 B9 V Power,B037 B37 V Power,B042 B42 V Power,B046N B46N V Power,B117 B117 V Power,B100 B100 V Power,B026A B26A V Power,B035 B35 V Power,B024 B24 V Power,B046S B46S V Power,B046 B46 V Power,B064B B64B V Power,B079A B79A V Power,B067A B67A V Power,B080 B80 V Power,B081 B81 V Power,B093 B93 V Power,B115 B115 V Power,B076 B76 V Power,B075A B75A V Power,B063 B63 V Power,B132A B132A V Power,B013B B13B V Power,B113 B113 V Power,B082 B82 V Power,B061 B61 V Power,B010 B10 V Power,B017 B17 V Power,B116 B116 V Power,B025A B25A V Power,B105D B105D V Power,B046R B46R V Power,B032 B32 V Power,B027 B27 V Power,B132 B132 V Power,B042A B42A V Power,B054 B54 V Power,B050 B50 V Power,B056 B56 V Power,B188 B188 V Power,B135 B135 V Power,B006 B6 V Power,B045A B45A V Power,B067 B67 V Power,B137 B137 V Power,B071 B71 V Power,B059 B59 V Power,B022 B22 V Power,B008 B8 V Power,B043 B43 V Power,B049 B49 V Power,B028 B28 V Power,B046Q B46Q V Power,B002 B2 V Power,B056A B56A V Power,Acton Campus_Metering V V Power,Acton Campus_Metering V Power,B015 B15 V Power,B019 B19 V Power,Test Test V Power,B070 B70 V Power,B075F B75F V Power,B010T B10T1 V Power,B058 B58 V Power,B031 B31 V Power,B045 B45 V Power,B063T B63T1 V Power,B109 B109 V Power,B062 B62 V Power,B136 B136 V Power,B101 B101 V Power,B134 B134 V Power,B075D B75D V Power,B051 B51 V Power,B003H B3H V Power
2016-02-25T15:20:17+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16273.217117978566kW,"","","","","","","","","","","","","","","","","","",0kW
2016-02-25T15:20:19+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16272.02204069063kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:20:21+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16270.826963402695kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:20:22+11:00 Sydney,"","","","","","","","","",0kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18kW,"","","","","","","","","","","","","",16270.229424758727kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:20:23+11:00 Sydney,"","",76kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18kW,"","","","","","","","","","","","","",16269.66294201538kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:20:24+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",206kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",23kW,"","","","","","",16269.074787445406kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:20:25+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",149kW,"","","","","","","","","","","","","","","","","","","","","","","","","",0kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",188kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",16268.48663287544kW,"","","","","","",30kW,"","","","","","","","","","","",""
2016-02-25T15:20:26+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",87kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16267.87365561043kW,"",361kW,"","","","","","","","","","","","","","","","",""
2016-02-25T15:20:27+11:00 Sydney,"",21kW,"","","",162kW,"","","","","","","","","","","","",1kW,"","","",330kW,"","","","","","","","",22kW,0kW,"","",42kW,42kW,"",301kW,0kW,"",39kW,"","","",34kW,"","","",136kW,4kW,"","","","","",0kW,"","","",0kW,"",102kW,"",79kW,"",4kW,"",134kW,"","","","","",0kW,"",71kW,0kW,"","","",49kW,0kW,33kW,"","",183kW,134kW,141kW,11kW,692kW,"","","","","","","","","","","","","","","","",98kW,"",161kW,"",4kW,0kW,51kW,"",11kW,"",0kW,"","","","",6kW,"","","","",114kW,"",104kW,156kW,0kW,30kW,"","",16267.2637552685kW,"","",71kW,"","","","","",26kW,"","","","","","","","","",""
2016-02-25T15:20:28+11:00 Sydney,221kW,"","","","","",152kW,8kW,"","",0kW,97kW,"",16kW,"",27kW,0kW,"","",13kW,1kW,14kW,"",0kW,234kW,63kW,0kW,85kW,23kW,0kW,0kW,"","","",2kW,"","",1kW,"","",18kW,"",139kW,146kW,1kW,"",0kW,0kW,16kW,"","",31kW,1869.2891998291016kW,"",159kW,0kW,"",144kW,8kW,"","",8kW,"","","",5kW,"",268kW,"",0.03199416399002075kW,0kW,15kW,0kW,176kW,"","","","","",0kW,"","","","",605kW,"","","","","","",22kW,"",1kW,5kW,0kW,7kW,199kW,14kW,0kW,17kW,345kW,"",86kW,0kW,708kW,"","",139kW,"",0kW,"","","",272kW,"","","","","",591.6463928222656kW,"","",3kW,382kW,10kW,89kW,"","","","","","","",3kW,16266.906936662817kW,"","","","",2kW,0kW,"",1170kW,"","",1kW,14kW,40kW,193kW,15kW,511kW,0kW,95kW,""
2016-02-25T15:25:00+11:00 Sydney,262.63265306122446kW,"","","","","","","",14kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16380.031675682341kW,18711.2314453125kW,"","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:01+11:00 Sydney,"","","","","","","","","","","","",6kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16380.427575458147kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:02+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",145kW,"",16380.823475233954kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:03+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16381.226086419158kW,"","","","","","","","","","","","","","","","","","",0kW
2016-02-25T15:25:04+11:00 Sydney,"","","","","","","","","",0kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18kW,"","","","","","","","","","","","","",16381.628697604361kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:05+11:00 Sydney,"","",76kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16382.068470951726kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:06+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",206kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",23kW,"","","","","","",16382.481125655024kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:07+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",181kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",16382.927793963765kW,"","","","","","",30kW,"","","","","","","","","","","",""
2016-02-25T15:25:08+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16383.395871998255kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:09+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",149kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16383.863950032748kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:10+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16384.338877382306kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:11+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",87kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16384.813804731868kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:13+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",87.0068493150685kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16385.770508746056kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:14+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16386.248860753152kW,"",361kW,"","","","","","","","","","","","","","","","",""
2016-02-25T15:25:15+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",71kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16386.74451379831kW,"",361.01730103806227kW,"","","","","","","","","","","","","","","","",""
2016-02-25T15:25:16+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","",16387.229786220625kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:17+11:00 Sydney,"","","","","",162kW,"","","","","","","","","","","","","","","","",330kW,"","","","","","","","","","","","",42kW,42kW,"",301kW,"","",45kW,"","","","","","","","",4kW,"","","","","","","","","","","","","","","",4kW,"","","","","","","","","","","","","","","","","","","",183kW,134kW,141kW,"","","","","","","","","","","","","","","","","","",98kW,"",161kW,"","",0kW,51kW,"","","","","","","","","","","","","",114kW,"","","",0kW,"","","",16387.715058642945kW,"","",71kW,"","","","","",32kW,"","","","","","","","","",""
2016-02-25T15:25:18+11:00 Sydney,"",21kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22kW,0kW,"","","","","","","","","","","","","","","","",130kW,"","","","","","",0kW,"","","",0kW,"","","",79kW,"","","",134kW,"","","","","","","","",0kW,"","","",49kW,0kW,33kW,"","","","","",11kW,688kW,"","","","","","","","","","","","","","","","","","","","",4kW,"","","",11kW,"","","","","","",6kW,"","","","","","",104kW,"","",30kW,"","",16388.2059318444kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:19+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0kW,"","","","","","","","","","","","","","","","","","","","","","",92kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",156kW,"","","","",16389.077523937kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:20+11:00 Sydney,"","","","","","","","","","","","","","","",27kW,"","",1kW,"","","","","","","","","","","","","","","","","","","","","","","",139kW,"","",42kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",0kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0kW,"","","","","","","","","","","","",156.01003344481603kW,"","","","",16389.993396049762kW,"","","","","","","","","","","","","","","","","",95kW,""
2016-02-25T15:25:21+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16390.871897294164kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:25:22+11:00 Sydney,266kW,"","","","","",152kW,8kW,"","",0kW,97kW,"",16kW,"","",0kW,"","",13kW,1kW,14kW,"",0kW,234kW,63kW,0kW,85kW,23kW,0kW,0kW,"","","",2kW,"","",1kW,"","",18kW,"","",146kW,1kW,"",0kW,0kW,16kW,"","",31kW,1869.2891998291016kW,"",159kW,0kW,"",144kW,8kW,"","",7kW,"","","",5kW,"",258kW,"",0.03199416399002075kW,0kW,15kW,0kW,176kW,"","","","","",0kW,"","","","",623kW,"","","","","","",22kW,"",1kW,5kW,0kW,7kW,188kW,14kW,0kW,17kW,345kW,"",86kW,0kW,709kW,"","",139kW,"",0kW,"","","",278kW,"","","","","",607.1256103515625kW,"","",3kW,382kW,10kW,90kW,"","","","","","","",3kW,16391.662442757774kW,"","","","",5kW,0kW,"",1218kW,"","",1kW,14kW,40kW,193kW,15kW,511kW,0kW,"",""
2016-02-25T15:30:00+11:00 Sydney,266kW,"",68kW,"","","","","",8kW,0kW,"","",6kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0kW,"","","","","",0kW,"","","","","","","","","","","","","","","","","","","","",221kW,"","","","","","","","","","","","","","","","","","","","","","","","","",181kW,"","","","","","","","","","","","","","",29kW,"","","","","","",18kW,"","","","",147kW,"",16505.088572942783kW,18809.72314453125kW,"","","","","",29kW,"","","","","","","","","","","",0kW
2016-02-25T15:30:01+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",151kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16505.469225041667kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:30:02+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16505.843027825485kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:30:03+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",88kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16506.216830609304kW,"",369.98615916955015kW,"","","","","","","","","","","","","","","","",""
2016-02-25T15:30:04+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",64kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",16506.56990769753kW,"",370kW,"","","","","","","","","","","","","","","","",""
2016-02-25T15:30:09+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","",16508.38719625282kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:30:10+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","",16508.75065396388kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:30:11+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.00342465753425kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","",16509.117536332473kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:30:12+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.0068493150685kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","",16509.484418701068kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:30:13+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.01027397260273kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","",16509.851301069662kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:30:14+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",41kW,41kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.01714690599906kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","",16510.221631714114kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:30:15+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","",338kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",108kW,"","","","","","","",16510.588432810215kW,"","",84kW,"","","","","","","","","","","","","","","",""
2016-02-25T15:30:16+11:00 Sydney,"","","","","",163kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",292kW,"","",45kW,"","","","","","","","",4kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",201kW,"",115kW,"","","","","","","","","","","","","","","","","","","","",169kW,"","","",50kW,"","","","","","","","","","","","","","","","","",0kW,"","","",16510.888119812353kW,"","","","","","","","",32kW,"","","","","","","","","",""
2016-02-25T15:30:17+11:00 Sydney,"",20kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0kW,"","","",80kW,"","","",138kW,"","","","","","","","","","","","",54kW,0kW,"","","","",138kW,"","","","","","","","","","","","","","","","","","","","","","","","",0kW,"","","","","","","","","","","","","","","","","","","","","","",16511.21790714894kW,"","","","","","","","","","","","","","","","","","",""
2016-02-25T15:30:18+11:00 Sydney,"","","","","","","","","","","","","","","",27kW,"","",1kW,"","","","","","","","","","","","",36kW,0kW,"","","","","","",0kW,"","",136kW,"","",42kW,"","","",130kW,"","","","","","",0kW,"","","","","",92kW,"","","","","","","","","","","",0kW,"","",0kW,"","","","","",34kW,"","","","","",11kW,735kW,"","","","","","","","","","","","","","","","","","","","",4kW,"","","",11kW,"",0kW,"","","","",6kW,"","","","","","",104kW,159kW,"",67kW,"",4kW,16511.563084347155kW,"","","","","","","",1233kW,"","","","","","","","","",95kW,""
2016-02-25T15:30:19+11:00 Sydney,266kW,"","","","","",152kW,8kW,"","",0kW,105kW,"",16kW,"","",0kW,"","",11kW,1kW,14kW,"",0kW,234kW,63kW,0kW,85kW,23kW,0kW,0kW,"","","",3kW,"","",1kW,"","",18kW,"","",146kW,1kW,"",0kW,0kW,16kW,"","",31kW,1869.2891998291016kW,"",159kW,0kW,"",144kW,8kW,"","",7kW,"","","",5kW,"",258kW,"",0.03199416399002075kW,0kW,15kW,0kW,176kW,"","","","","",0kW,"","","","",623kW,"","","","","","",22kW,"",1kW,5kW,0kW,7kW,188kW,14kW,0kW,18kW,345kW,"",86kW,0kW,680kW,"","",139kW,"",0kW,"","","",278kW,"","","","","",607.1256103515625kW,"","",2kW,382kW,10kW,90kW,"","","","","","","","",16511.581448695302kW,"","","","",5kW,0kW,"","","","",1kW,14kW,44kW,193kW,15kW,517kW,0kW,"",""
2016-02-25T15:35:00+11:00 Sydney,249.7363344051447kW,"",68kW,"","","","","",8kW,0kW,"","",6kW,"","","","","","","","","","","","","","","","","","","","",151kW,"","","","","","","","","","","","","","","","","","","",0kW,"","","","","",0kW,"","","",88kW,"","","","","","","","","","","","",64kW,"","","",221kW,"","","","","","","","","","","","","","","","","","","","","",0kW,"","","",181kW,"","","","","","","","","","","","","","",29kW,"","","","","","",18kW,"","","","",147kW,"",16490.96595383993kW,18655.041137695312kW,370kW,"","","","",29kW,"","","","","","","","","","","",0kW
2016-02-25T15:35:02+11:00 Sydney,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",98.01034482758621kW,"","","","","","","","","","","","","","","","","","","","","","","","","","","",16490.865891005844kW,"","","","","","","","","","","","","","","","","","",""
